Customer ID,Customer Name,Age,Gender,City,Product ID (ref),Product Name,Brand,Shopping App,Quantity,Unit Selling Price,Total Amount Paid,Purchase Date,Payment Method,Order Status,Customer Rating
CUST00484,Sara Kumar,20,Male,Ahmedabad,826,Nike Unisex Casual Jacket,Nike,Tata CLiQ,1,388.084,388.08,28-01-2026,Debit Card,Cancelled,2
CUST00485,Aadhya Verma,22,Female,Mumbai,393,H&M Unisex Formal Jeans,H&M,Flipkart,1,387.01,387.01,30-12-2025,Debit Card,Returned,3
CUST00486,Krishna Joshi,34,Female,Chennai,826,Nike Unisex Casual Jacket,Nike,Tata CLiQ,1,388.084,388.08,25-04-2025,Credit Card,Shipped,3
CUST00487,Anika Rao,19,Male,Surat,295,Nike Unisex Relaxed Fit Skirt,Nike,Nykaa Fashion,1,191.144,191.14,29-01-2026,Debit Card,Delivered,5
CUST00488,Sara Sharma,21,Male,Surat,615,Puma Unisex Denim Sweater,Puma,Myntra,1,269.588,269.59,29-08-2025,Debit Card,Delivered,5
CUST00489,Sneha Kapoor,25,Male,Ahmedabad,352,Calvin Klein Unisex Cotton Jeans,Calvin Klein,Nykaa Fashion,1,311.252,311.25,06-04-2025,Net Banking,Delivered,5
CUST00490,Meera Kumar,32,Female,Ahmedabad,380,Gap Men Ripped Sweater,Gap,Meesho,1,162.292,162.29,11-03-2025,Debit Card,Delivered,5
CUST00491,Meera Iyer,39,Other,Mumbai,196,Allen Solly Men Cotton Jacket,Allen Solly,Meesho,1,426.192,426.19,11-05-2026,Wallet,Delivered,5
CUST00492,Ayaan Verma,45,Other,Mumbai,383,Puma Women Regular Fit Shorts,Puma,Snapdeal,1,371.61,371.61,07-06-2026,Debit Card,Delivered,2
CUST00493,Sai Kapoor,34,Female,Chandigarh,1147,Van Heusen Kids Denim Jacket,Van Heusen,Meesho,3,2102.445,6307.34,15-05-2025,UPI,Shipped,5
CUST00494,Rohan Singh,31,Female,Surat,434,Forever 21 Unisex Solid T-Shirt,Forever 21,Ajio,1,406.731,406.73,03-05-2025,Wallet,Delivered,5
CUST00495,Sara Kumar,50,Male,Surat,615,Puma Unisex Denim Sweater,Puma,Myntra,1,269.588,269.59,26-01-2025,Wallet,Delivered,1
CUST00496,Divya Iyer,49,Other,Lucknow,64,H&M Women Solid Kurta,H&M,Ajio,1,486.115,486.12,29-05-2025,Net Banking,Shipped,5
CUST00497,Aditya Joshi,29,Other,Pune,259,Zara Unisex Striped Jacket,Zara,Ajio,1,301.294,301.29,25-03-2025,Net Banking,Delivered,1
CUST00498,Anika Malhotra,26,Male,Hyderabad,319,Calvin Klein Kids Oversized Sweater,Calvin Klein,Snapdeal,1,369.62,369.62,24-07-2025,UPI,Delivered,1
CUST00499,Ananya Sharma,41,Female,Pune,294,Gap Kids Denim T-Shirt,Gap,Tata CLiQ,1,282.822,282.82,08-06-2026,Wallet,Delivered,4
CUST00500,Isha Reddy,48,Male,Hyderabad,164,Allen Solly Kids Oversized Jacket,Allen Solly,Ajio,2,1080.084,2160.17,05-10-2025,Credit Card,Shipped,5
CUST00501,Aditya Chopra,29,Female,Kolkata,963,Under Armour Women Cotton Track Pants,Under Armour,Myntra,1,316.38,316.38,18-01-2026,Credit Card,Delivered,1
CUST00502,Ishaan Shah,34,Other,Ahmedabad,379,Uniqlo Women Formal Saree,Uniqlo,Amazon,1,299.838,299.84,31-01-2026,Credit Card,Delivered,4
CUST00503,Ayaan Nair,44,Male,Chandigarh,352,Calvin Klein Unisex Cotton Jeans,Calvin Klein,Nykaa Fashion,1,311.252,311.25,19-05-2025,Cash on Delivery,Delivered,1
CUST00504,Ananya Iyer,45,Male,Delhi,249,Calvin Klein Unisex Floral Co-ord Set,Calvin Klein,Amazon,1,450.72,450.72,23-02-2026,Debit Card,Returned,4
CUST00505,Ishaan Nair,44,Male,Mumbai,197,Biba Kids Slim Fit Skirt,Biba,Tata CLiQ,2,419.482,838.96,17-04-2025,UPI,Delivered,2
CUST00506,Anika Kumar,26,Female,Delhi,240,Roadster Men Classic Shorts,Roadster,Tata CLiQ,2,473.344,946.69,04-11-2025,Wallet,Cancelled,
CUST00507,Ayaan Malhotra,33,Female,Surat,963,Under Armour Women Cotton Track Pants,Under Armour,Myntra,1,316.38,316.38,14-01-2026,Cash on Delivery,Returned,4
CUST00508,Rahul Gupta,55,Female,Lucknow,71,Allen Solly Men Ripped Dress,Allen Solly,Tata CLiQ,2,292.896,585.79,19-09-2025,Wallet,Delivered,5
CUST00509,Pooja Bansal,34,Other,Bhopal,1186,Under Armour Women Slim Fit Co-ord Set,Under Armour,Myntra,1,160.588,160.59,28-02-2025,Cash on Delivery,Cancelled,5
CUST00510,Isha Mehta,18,Female,Ahmedabad,823,Puma Kids Denim Co-ord Set,Puma,Flipkart,2,171.78,343.56,04-07-2025,Net Banking,Delivered,4
CUST00511,Rahul Gupta,31,Other,Kolkata,1073,Levi's Women Ripped Track Pants,Levi's,Amazon,1,360.876,360.88,27-08-2025,Debit Card,Cancelled,5
CUST00512,Amit Kapoor,41,Male,Pune,199,Roadster Unisex Graphic Saree,Roadster,Amazon,1,361.764,361.76,26-04-2025,UPI,Returned,3
CUST00513,Sanya Shah,44,Other,Delhi,751,Tommy Hilfiger Unisex Casual Saree,Tommy Hilfiger,Ajio,1,277.795,277.8,07-12-2025,Cash on Delivery,Returned,5
CUST00514,Neha Chopra,38,Male,Indore,774,W Women Striped Jacket,W,Myntra,1,405.004,405,14-06-2025,Net Banking,Delivered,2
CUST00515,Anika Agarwal,31,Other,Pune,1021,Zara Men Oversized Kurta,Zara,Myntra,2,493.165,986.33,21-07-2025,Debit Card,Shipped,4
CUST00516,Sara Kumar,22,Other,Ahmedabad,666,Peter England Kids Floral Jacket,Peter England,Meesho,2,871.703,1743.41,16-02-2025,Credit Card,Delivered,
CUST00517,Tanvi Agarwal,35,Male,Delhi,1021,Zara Men Oversized Kurta,Zara,Myntra,2,493.165,986.33,27-06-2025,UPI,Cancelled,4
CUST00518,Aarav Kumar,32,Male,Hyderabad,666,Peter England Kids Floral Jacket,Peter England,Meesho,1,871.703,871.7,20-01-2025,UPI,Delivered,2
CUST00519,Sai Reddy,27,Female,Chennai,505,Puma Men Oversized Jacket,Puma,Snapdeal,1,468.736,468.74,24-11-2025,Debit Card,Delivered,5
CUST00520,Sara Mehta,21,Male,Hyderabad,394,Roadster Kids Ripped Hoodie,Roadster,Tata CLiQ,1,213.848,213.85,06-03-2025,Cash on Delivery,Delivered,4
CUST00521,Krishna Mehta,39,Other,Ahmedabad,849,Puma Kids Ripped Co-ord Set,Puma,Meesho,1,489.508,489.51,22-02-2025,Credit Card,Shipped,5
CUST00522,Amit Das,19,Male,Hyderabad,1075,Uniqlo Unisex Printed Jeans,Uniqlo,Amazon,2,187.192,374.38,29-04-2026,UPI,Delivered,3
CUST00523,Priya Malhotra,47,Male,Lucknow,337,Roadster Women Graphic T-Shirt,Roadster,Nykaa Fashion,1,466.99,466.99,29-04-2026,Cash on Delivery,Delivered,3
CUST00524,Aarav Reddy,55,Male,Delhi,804,Puma Unisex Oversized Jeans,Puma,Flipkart,2,2343.627,4687.25,04-09-2025,Debit Card,Returned,5
CUST00525,Yash Agarwal,39,Other,Mumbai,319,Calvin Klein Kids Oversized Sweater,Calvin Klein,Snapdeal,1,369.62,369.62,25-01-2025,Credit Card,Returned,4
CUST00526,Isha Malhotra,30,Male,Pune,276,Uniqlo Men Ripped Track Pants,Uniqlo,Amazon,3,2173.536,6520.61,25-09-2025,Credit Card,Delivered,1
CUST00527,Aadhya Malhotra,39,Other,Nagpur,1019,Under Armour Men Classic Shorts,Under Armour,Flipkart,1,432.7535,432.75,14-11-2025,Net Banking,Delivered,
CUST00528,Riya Verma,38,Male,Hyderabad,240,Roadster Men Classic Shorts,Roadster,Tata CLiQ,1,473.344,473.34,31-08-2025,Credit Card,Delivered,4
CUST00529,Varun Sharma,30,Female,Delhi,31,W Unisex Relaxed Fit T-Shirt,W,Myntra,1,409.2725,409.27,18-06-2026,Debit Card,Cancelled,5
CUST00530,Yash Das,22,Male,Surat,823,Puma Kids Denim Co-ord Set,Puma,Flipkart,1,171.78,171.78,24-03-2026,Net Banking,Delivered,4
CUST00531,Simran Iyer,46,Female,Bhopal,465,H&M Men Relaxed Fit Kurta,H&M,Amazon,1,386.22,386.22,05-03-2026,Wallet,Delivered,
CUST00532,Sneha Mehta,21,Male,Indore,352,Calvin Klein Unisex Cotton Jeans,Calvin Klein,Nykaa Fashion,1,311.252,311.25,13-10-2025,Credit Card,Delivered,
CUST00533,Krishna Gupta,47,Other,Lucknow,929,Calvin Klein Men Casual Shirt,Calvin Klein,Myntra,1,369.24,369.24,12-03-2025,Wallet,Shipped,5
CUST00534,Rahul Bansal,23,Male,Kolkata,505,Puma Men Oversized Jacket,Puma,Snapdeal,1,468.736,468.74,22-02-2025,UPI,Delivered,3
CUST00535,Yash Singh,22,Female,Bengaluru,85,Roadster Unisex Striped Shirt,Roadster,Snapdeal,2,2990.1,5980.2,21-02-2026,Credit Card,Delivered,3
CUST00536,Amit Chopra,39,Female,Delhi,70,Calvin Klein Women Printed Hoodie,Calvin Klein,Tata CLiQ,2,1331.743,2663.49,30-04-2025,UPI,Delivered,5
CUST00537,Meera Iyer,29,Other,Indore,1031,Nike Unisex Ripped Jacket,Nike,Flipkart,1,198.228,198.23,07-02-2026,Wallet,Delivered,3
CUST00538,Priya Kapoor,24,Other,Chennai,934,HRX Unisex Denim Blazer,HRX,Snapdeal,1,3895.3325,3895.33,19-09-2025,Cash on Delivery,Delivered,3
CUST00539,Rohan Mehta,29,Other,Nagpur,1140,Biba Kids Slim Fit Kurta,Biba,Nykaa Fashion,3,3410.633,10231.9,12-07-2025,Wallet,Delivered,1
CUST00540,Aarav Iyer,54,Female,Mumbai,493,Van Heusen Women Cotton Trousers,Van Heusen,Tata CLiQ,1,418.95,418.95,10-02-2025,UPI,Delivered,4
CUST00541,Rohan Nair,41,Female,Chennai,71,Allen Solly Men Ripped Dress,Allen Solly,Tata CLiQ,1,292.896,292.9,23-01-2026,Debit Card,Delivered,4
CUST00542,Aarav Chopra,54,Male,Bhopal,644,H&M Kids Oversized Track Pants,H&M,Ajio,1,1057.264,1057.26,25-06-2025,Credit Card,Shipped,4
CUST00543,Sara Bansal,38,Female,Kolkata,451,Uniqlo Women Relaxed Fit Shirt,Uniqlo,Tata CLiQ,1,1827.608,1827.61,03-09-2025,Cash on Delivery,Cancelled,5
CUST00544,Vihaan Joshi,29,Female,Chandigarh,1019,Under Armour Men Classic Shorts,Under Armour,Flipkart,2,432.7535,865.51,19-02-2025,Cash on Delivery,Delivered,5
CUST00545,Meera Malhotra,31,Other,Chennai,141,Van Heusen Women Cotton Jeans,Van Heusen,Myntra,1,473.745,473.75,13-04-2025,UPI,Delivered,1
CUST00546,Vivaan Iyer,41,Male,Lucknow,790,Uniqlo Kids Striped Shorts,Uniqlo,Nykaa Fashion,1,326.004,326,23-02-2025,Credit Card,Shipped,5
CUST00547,Sanya Das,48,Female,Hyderabad,503,Forever 21 Unisex Solid Hoodie,Forever 21,Myntra,1,366.912,366.91,27-04-2026,Debit Card,Delivered,4
CUST00548,Neha Pillai,24,Other,Lucknow,982,W Unisex Slim Fit Jacket,W,Ajio,2,763.66,1527.32,12-03-2025,Net Banking,Delivered,5
CUST00549,Aarav Iyer,31,Male,Chennai,826,Nike Unisex Casual Jacket,Nike,Tata CLiQ,1,388.084,388.08,08-05-2025,Wallet,Returned,1
CUST00550,Varun Pillai,54,Female,Mumbai,1019,Under Armour Men Classic Shorts,Under Armour,Flipkart,1,432.7535,432.75,05-04-2025,Credit Card,Returned,4
CUST00551,Simran Joshi,24,Male,Indore,249,Calvin Klein Unisex Floral Co-ord Set,Calvin Klein,Amazon,2,450.72,901.44,01-03-2025,Credit Card,Delivered,5
CUST00552,Ananya Rao,22,Female,Pune,31,W Unisex Relaxed Fit T-Shirt,W,Myntra,1,409.2725,409.27,12-06-2026,Wallet,Delivered,5
CUST00553,Divya Bansal,18,Other,Bhopal,615,Puma Unisex Denim Sweater,Puma,Myntra,1,269.588,269.59,18-06-2025,Credit Card,Delivered,
CUST00554,Ayaan Pillai,41,Male,Chandigarh,633,Calvin Klein Kids Striped Shirt,Calvin Klein,Snapdeal,1,399.9,399.9,24-01-2025,Cash on Delivery,Shipped,4
CUST00555,Simran Malhotra,27,Other,Pune,306,W Women Solid Hoodie,W,Snapdeal,1,396.595,396.6,25-03-2026,UPI,Delivered,3
CUST00556,Sara Shah,35,Male,Kolkata,434,Forever 21 Unisex Solid T-Shirt,Forever 21,Ajio,1,406.731,406.73,25-04-2026,UPI,Delivered,1
CUST00557,Karan Kumar,33,Other,Hyderabad,259,Zara Unisex Striped Jacket,Zara,Ajio,2,301.294,602.59,29-06-2025,Credit Card,Returned,3
CUST00558,Priya Pillai,25,Other,Ahmedabad,337,Roadster Women Graphic T-Shirt,Roadster,Nykaa Fashion,1,466.99,466.99,10-08-2025,Debit Card,Shipped,5
CUST00559,Simran Verma,49,Male,Ahmedabad,129,H&M Men Regular Fit Sweater,H&M,Nykaa Fashion,1,4026.61,4026.61,02-03-2026,Credit Card,Delivered,5
CUST00560,Ananya Reddy,52,Female,Kolkata,434,Forever 21 Unisex Solid T-Shirt,Forever 21,Ajio,1,406.731,406.73,23-07-2025,Credit Card,Delivered,5
CUST00561,Neha Shah,45,Female,Hyderabad,295,Nike Unisex Relaxed Fit Skirt,Nike,Nykaa Fashion,1,191.144,191.14,02-04-2026,UPI,Delivered,4
CUST00562,Rohan Singh,50,Female,Bengaluru,141,Van Heusen Women Cotton Jeans,Van Heusen,Myntra,2,473.745,947.49,27-03-2026,Cash on Delivery,Delivered,5
CUST00563,Kiara Kapoor,51,Male,Ahmedabad,775,Zara Kids Formal T-Shirt,Zara,Flipkart,1,385.389,385.39,28-05-2026,Credit Card,Delivered,2
CUST00564,Neha Rao,22,Female,Delhi,775,Zara Kids Formal T-Shirt,Zara,Flipkart,1,385.389,385.39,10-12-2025,Debit Card,Cancelled,5
CUST00565,Ishaan Malhotra,54,Other,Mumbai,505,Puma Men Oversized Jacket,Puma,Snapdeal,2,468.736,937.47,04-05-2026,Debit Card,Returned,5
CUST00566,Rahul Shah,37,Male,Jaipur,997,Under Armour Kids Classic Shirt,Under Armour,Meesho,1,424.818,424.82,05-01-2025,Wallet,Delivered,5
CUST00567,Sanya Mehta,55,Other,Surat,47,Van Heusen Women Casual Shirt,Van Heusen,Ajio,2,431.681,863.36,10-06-2025,Cash on Delivery,Returned,5
CUST00568,Diya Das,25,Male,Chandigarh,65,Allen Solly Kids Classic T-Shirt,Allen Solly,Snapdeal,1,2280.63,2280.63,27-11-2025,Net Banking,Delivered,5
CUST00569,Kiara Joshi,51,Male,Chennai,823,Puma Kids Denim Co-ord Set,Puma,Flipkart,2,171.78,343.56,29-11-2025,Wallet,Delivered,2
CUST00570,Karan Nair,42,Other,Lucknow,383,Puma Women Regular Fit Shorts,Puma,Snapdeal,2,371.61,743.22,24-09-2025,UPI,Delivered,5
CUST00571,Arjun Joshi,52,Male,Hyderabad,397,Calvin Klein Kids Oversized Hoodie,Calvin Klein,Ajio,1,2013.12,2013.12,22-05-2026,Credit Card,Cancelled,5
CUST00572,Vivaan Gupta,30,Male,Mumbai,1075,Uniqlo Unisex Printed Jeans,Uniqlo,Amazon,1,187.192,187.19,31-05-2025,Debit Card,Delivered,4
CUST00573,Vihaan Chopra,34,Male,Nagpur,632,Allen Solly Unisex Relaxed Fit Blazer,Allen Solly,Ajio,1,2541.0495,2541.05,28-05-2025,Cash on Delivery,Returned,2
CUST00574,Ishaan Chopra,30,Male,Nagpur,434,Forever 21 Unisex Solid T-Shirt,Forever 21,Ajio,1,406.731,406.73,31-01-2026,Net Banking,Delivered,3
CUST00575,Krishna Das,20,Male,Mumbai,379,Uniqlo Women Formal Saree,Uniqlo,Amazon,1,299.838,299.84,23-01-2025,Debit Card,Cancelled,3
CUST00576,Ayaan Malhotra,28,Male,Bengaluru,1009,Gap Men Graphic Skirt,Gap,Ajio,1,430.528,430.53,22-07-2025,Debit Card,Delivered,5
CUST00577,Rohan Rao,44,Female,Ahmedabad,1186,Under Armour Women Slim Fit Co-ord Set,Under Armour,Myntra,1,160.588,160.59,29-06-2025,Credit Card,Delivered,3
CUST00578,Neha Verma,46,Other,Lucknow,939,Allen Solly Kids Ripped Hoodie,Allen Solly,Nykaa Fashion,1,398.496,398.5,27-03-2026,Cash on Delivery,Shipped,1
CUST00579,Sneha Malhotra,19,Other,Surat,199,Roadster Unisex Graphic Saree,Roadster,Amazon,1,361.764,361.76,08-06-2026,Credit Card,Shipped,1
CUST00580,Yash Patel,49,Male,Nagpur,383,Puma Women Regular Fit Shorts,Puma,Snapdeal,1,371.61,371.61,05-01-2025,Cash on Delivery,Shipped,
CUST00581,Aarav Joshi,44,Other,Surat,751,Tommy Hilfiger Unisex Casual Saree,Tommy Hilfiger,Ajio,1,277.795,277.8,23-02-2026,Debit Card,Delivered,3
CUST00582,Rohan Rao,30,Female,Chandigarh,465,H&M Men Relaxed Fit Kurta,H&M,Amazon,1,386.22,386.22,05-01-2025,Cash on Delivery,Cancelled,5
CUST00583,Rohan Agarwal,34,Other,Chennai,602,Forever 21 Women Solid Blazer,Forever 21,Nykaa Fashion,2,305.344,610.69,16-05-2026,Debit Card,Shipped,2
CUST00584,Nikhil Verma,27,Female,Indore,1186,Under Armour Women Slim Fit Co-ord Set,Under Armour,Myntra,1,160.588,160.59,29-10-2025,Cash on Delivery,Returned,5
CUST00585,Aarav Gupta,55,Male,Delhi,240,Roadster Men Classic Shorts,Roadster,Tata CLiQ,1,473.344,473.34,22-03-2026,Net Banking,Cancelled,4
CUST00586,Sai Malhotra,41,Male,Mumbai,202,Biba Kids Ripped Hoodie,Biba,Nykaa Fashion,1,226.984,226.98,03-11-2025,Credit Card,Delivered,4
CUST00587,Kiara Joshi,31,Other,Jaipur,161,Van Heusen Women Casual Hoodie,Van Heusen,Flipkart,2,1887.46,3774.92,12-10-2025,Net Banking,Cancelled,5
CUST00588,Sanya Kapoor,25,Male,Nagpur,860,Zara Women Solid Trousers,Zara,Nykaa Fashion,3,2399.3645,7198.09,30-10-2025,UPI,Returned,
CUST00589,Krishna Joshi,42,Male,Hyderabad,359,Roadster Unisex Solid Saree,Roadster,Snapdeal,1,1661.148,1661.15,01-04-2026,Net Banking,Delivered,2
CUST00590,Sai Verma,31,Female,Lucknow,493,Van Heusen Women Cotton Trousers,Van Heusen,Tata CLiQ,1,418.95,418.95,24-03-2025,Wallet,Delivered,5
CUST00591,Diya Patel,25,Other,Bengaluru,864,Under Armour Kids Regular Fit Hoodie,Under Armour,Meesho,1,3473.365,3473.36,11-12-2025,Credit Card,Delivered,4
CUST00592,Meera Iyer,34,Female,Chandigarh,249,Calvin Klein Unisex Floral Co-ord Set,Calvin Klein,Amazon,1,450.72,450.72,06-11-2025,UPI,Cancelled,5
CUST00593,Divya Shah,46,Male,Delhi,1075,Uniqlo Unisex Printed Jeans,Uniqlo,Amazon,1,187.192,187.19,17-11-2025,Wallet,Delivered,5
CUST00594,Aadhya Malhotra,48,Other,Pune,474,Levi's Men Oversized Blazer,Levi's,Nykaa Fashion,1,822.396,822.4,18-06-2026,Wallet,Delivered,
CUST00595,Rohan Rao,28,Male,Chandigarh,249,Calvin Klein Unisex Floral Co-ord Set,Calvin Klein,Amazon,1,450.72,450.72,02-10-2025,Cash on Delivery,Delivered,2
CUST00596,Nikhil Pillai,39,Male,Chennai,582,Gap Unisex Solid Blazer,Gap,Tata CLiQ,1,1103.841,1103.84,24-01-2026,UPI,Delivered,5
CUST00597,Anika Mehta,42,Other,Jaipur,536,H&M Kids Relaxed Fit Saree,H&M,Meesho,2,380.2045,760.41,30-01-2025,Debit Card,Delivered,5
CUST00598,Ayaan Das,47,Other,Chennai,823,Puma Kids Denim Co-ord Set,Puma,Flipkart,1,171.78,171.78,07-01-2026,Net Banking,Cancelled,4
CUST00599,Divya Kumar,41,Male,Lucknow,393,H&M Unisex Formal Jeans,H&M,Flipkart,1,387.01,387.01,08-09-2025,Wallet,Returned,2
CUST00600,Tanvi Sharma,31,Other,Delhi,379,Uniqlo Women Formal Saree,Uniqlo,Amazon,1,299.838,299.84,01-05-2025,Credit Card,Cancelled,2
CUST00601,Anika Singh,30,Other,Lucknow,106,Biba Kids Slim Fit Blazer,Biba,Snapdeal,1,389.004,389,30-09-2025,UPI,Delivered,2
CUST00602,Kiara Mehta,54,Other,Mumbai,202,Biba Kids Ripped Hoodie,Biba,Nykaa Fashion,1,226.984,226.98,30-06-2026,Credit Card,Delivered,4
CUST00603,Diya Iyer,24,Male,Chandigarh,465,H&M Men Relaxed Fit Kurta,H&M,Amazon,1,386.22,386.22,12-06-2026,Debit Card,Cancelled,5
CUST00604,Sanya Sharma,22,Other,Bhopal,1075,Uniqlo Unisex Printed Jeans,Uniqlo,Amazon,1,187.192,187.19,24-04-2025,Wallet,Delivered,
CUST00605,Ishaan Chopra,41,Other,Mumbai,268,Puma Unisex Solid T-Shirt,Puma,Flipkart,1,2888.35,2888.35,14-03-2026,Cash on Delivery,Returned,5
CUST00606,Ananya Joshi,41,Other,Bengaluru,524,Zara Unisex Denim Kurta,Zara,Ajio,1,370.504,370.5,19-09-2025,Cash on Delivery,Delivered,3
CUST00607,Ananya Patel,27,Male,Lucknow,929,Calvin Klein Men Casual Shirt,Calvin Klein,Myntra,1,369.24,369.24,13-06-2025,Debit Card,Returned,2
CUST00608,Nikhil Chopra,47,Other,Indore,294,Gap Kids Denim T-Shirt,Gap,Tata CLiQ,1,282.822,282.82,30-08-2025,Net Banking,Delivered,4
CUST00609,Aarav Iyer,40,Male,Indore,926,Biba Kids Casual Jeans,Biba,Snapdeal,1,496.106,496.11,01-02-2026,Net Banking,Delivered,5
CUST00610,Aditya Iyer,21,Female,Jaipur,106,Biba Kids Slim Fit Blazer,Biba,Snapdeal,1,389.004,389,05-07-2025,Credit Card,Delivered,4
CUST00611,Sai Mehta,23,Female,Surat,365,Biba Kids Solid Track Pants,Biba,Snapdeal,2,466.902,933.8,12-11-2025,UPI,Returned,5
CUST00612,Myra Patel,29,Female,Kolkata,1028,Forever 21 Men Ripped Jacket,Forever 21,Meesho,1,333.375,333.38,10-06-2026,Net Banking,Delivered,1
CUST00613,Nikhil Singh,28,Other,Indore,917,Roadster Unisex Regular Fit Co-ord Set,Roadster,Amazon,1,345.683,345.68,10-02-2025,Debit Card,Delivered,2
CUST00614,Yash Reddy,50,Female,Bengaluru,929,Calvin Klein Men Casual Shirt,Calvin Klein,Myntra,1,369.24,369.24,20-03-2026,Debit Card,Cancelled,5
CUST00615,Sai Iyer,47,Male,Nagpur,1186,Under Armour Women Slim Fit Co-ord Set,Under Armour,Myntra,1,160.588,160.59,14-04-2025,Credit Card,Delivered,2
CUST00616,Divya Das,41,Female,Pune,751,Tommy Hilfiger Unisex Casual Saree,Tommy Hilfiger,Ajio,1,277.795,277.8,05-12-2025,Credit Card,Delivered,5
CUST00617,Tanvi Chopra,22,Male,Delhi,939,Allen Solly Kids Ripped Hoodie,Allen Solly,Nykaa Fashion,1,398.496,398.5,16-07-2025,Debit Card,Cancelled,2
CUST00618,Amit Bansal,49,Female,Pune,354,Puma Women Denim Jacket,Puma,Tata CLiQ,1,331.29,331.29,04-04-2026,Debit Card,Delivered,5
CUST00619,Krishna Patel,22,Female,Kolkata,205,Biba Men Graphic Dress,Biba,Snapdeal,1,381.03,381.03,26-01-2025,Wallet,Delivered,1
CUST00620,Arjun Singh,38,Male,Mumbai,774,W Women Striped Jacket,W,Myntra,1,405.004,405,02-10-2025,Debit Card,Delivered,5
CUST00621,Tanvi Nair,28,Female,Ahmedabad,599,Allen Solly Unisex Oversized Dress,Allen Solly,Myntra,1,359.478,359.48,04-04-2025,Cash on Delivery,Cancelled,5
CUST00622,Myra Patel,34,Other,Delhi,726,Biba Women Ripped Hoodie,Biba,Nykaa Fashion,1,411.654,411.65,05-04-2025,Wallet,Delivered,1
CUST00623,Ishaan Verma,40,Male,Bhopal,354,Puma Women Denim Jacket,Puma,Tata CLiQ,1,331.29,331.29,22-11-2025,Wallet,Shipped,
CUST00624,Sneha Pillai,52,Male,Hyderabad,963,Under Armour Women Cotton Track Pants,Under Armour,Myntra,1,316.38,316.38,12-12-2025,Credit Card,Delivered,5
CUST00625,Simran Agarwal,55,Male,Lucknow,599,Allen Solly Unisex Oversized Dress,Allen Solly,Myntra,1,359.478,359.48,12-05-2025,Cash on Delivery,Delivered,5
CUST00626,Rahul Shah,29,Male,Jaipur,337,Roadster Women Graphic T-Shirt,Roadster,Nykaa Fashion,1,466.99,466.99,02-04-2026,Debit Card,Returned,5
CUST00627,Myra Bansal,52,Female,Jaipur,446,Uniqlo Kids Casual Trousers,Uniqlo,Flipkart,1,173.12,173.12,02-02-2025,Debit Card,Delivered,5
CUST00628,Isha Malhotra,40,Other,Hyderabad,394,Roadster Kids Ripped Hoodie,Roadster,Tata CLiQ,1,213.848,213.85,05-01-2026,Wallet,Cancelled,4
CUST00629,Aadhya Chopra,34,Other,Chennai,963,Under Armour Women Cotton Track Pants,Under Armour,Myntra,1,316.38,316.38,04-03-2025,Debit Card,Delivered,5
CUST00630,Aditya Chopra,51,Other,Bhopal,551,Nike Kids Graphic Co-ord Set,Nike,Snapdeal,1,2102.74,2102.74,15-12-2025,Debit Card,Delivered,2
CUST00631,Diya Kapoor,24,Female,Pune,240,Roadster Men Classic Shorts,Roadster,Tata CLiQ,1,473.344,473.34,14-02-2025,Wallet,Delivered,5
CUST00632,Tanvi Malhotra,36,Female,Bengaluru,503,Forever 21 Unisex Solid Hoodie,Forever 21,Myntra,1,366.912,366.91,07-07-2025,Wallet,Delivered,5
CUST00633,Kiara Verma,33,Female,Mumbai,839,Levi's Kids Slim Fit Jeans,Levi's,Snapdeal,1,564.851,564.85,14-03-2026,Net Banking,Delivered,3
CUST00634,Pooja Bansal,25,Male,Chandigarh,49,Levi's Women Casual Co-ord Set,Levi's,Nykaa Fashion,1,287.49,287.49,12-02-2026,Cash on Delivery,Delivered,1
CUST00635,Sanya Rao,29,Female,Indore,434,Forever 21 Unisex Solid T-Shirt,Forever 21,Ajio,1,406.731,406.73,27-04-2025,Debit Card,Delivered,3
CUST00636,Aditya Shah,30,Male,Mumbai,306,W Women Solid Hoodie,W,Snapdeal,1,396.595,396.6,26-08-2025,Debit Card,Delivered,4
CUST00637,Myra Iyer,48,Other,Indore,1186,Under Armour Women Slim Fit Co-ord Set,Under Armour,Myntra,1,160.588,160.59,05-05-2025,UPI,Returned,5
CUST00638,Yash Shah,23,Other,Ahmedabad,1019,Under Armour Men Classic Shorts,Under Armour,Flipkart,1,432.7535,432.75,28-03-2026,Debit Card,Delivered,5
CUST00639,Aarav Iyer,25,Female,Kolkata,205,Biba Men Graphic Dress,Biba,Snapdeal,2,381.03,762.06,09-03-2026,Credit Card,Delivered,4
CUST00640,Amit Verma,51,Other,Indore,47,Van Heusen Women Casual Shirt,Van Heusen,Ajio,1,431.681,431.68,06-05-2026,Net Banking,Delivered,1
CUST00641,Amit Malhotra,32,Other,Lucknow,751,Tommy Hilfiger Unisex Casual Saree,Tommy Hilfiger,Ajio,1,277.795,277.8,26-04-2026,Cash on Delivery,Delivered,3
CUST00642,Reyansh Nair,46,Male,Hyderabad,1186,Under Armour Women Slim Fit Co-ord Set,Under Armour,Myntra,1,160.588,160.59,03-01-2025,UPI,Delivered,2
CUST00643,Diya Joshi,18,Female,Kolkata,992,Allen Solly Kids Floral Co-ord Set,Allen Solly,Myntra,1,262.34,262.34,23-12-2025,Cash on Delivery,Delivered,3
